employee_id,is_promoted,prediction,probability
11658,0,0.0,"[0.9248397142009064,0.07516028579909358]"
11662,0,0.0,"[0.9330261741146642,0.06697382588533586]"
11666,0,0.0,"[0.9053352294438252,0.09466477055617491]"
11674,0,0.0,"[0.8812603638437294,0.11873963615627055]"
11685,1,0.0,"[0.9315177988429304,0.06848220115706956]"
11690,0,0.0,"[0.9318205971716992,0.06817940282830082]"
11696,0,0.0,"[0.894088460813001,0.105911539186999]"
11708,0,0.0,"[0.9309713079703998,0.06902869202960019]"
11715,0,0.0,"[0.9298495519859905,0.07015044801400938]"
11718,0,0.0,"[0.9255006987616166,0.07449930123838337]"
11743,0,0.0,"[0.931463722014267,0.06853627798573296]"
11746,0,0.0,"[0.9350110573926677,0.06498894260733232]"
11750,0,0.0,"[0.9184304679964685,0.0815695320035314]"
11758,0,0.0,"[0.9269429572342248,0.07305704276577513]"
11759,0,0.0,"[0.763760219262524,0.2362397807374761]"
11782,0,0.0,"[0.9323114775622766,0.06768852243772339]"
11785,0,0.0,"[0.9316448129774533,0.06835518702254678]"
11794,0,0.0,"[0.8951414885973868,0.10485851140261318]"
11798,1,0.0,"[0.8829924786911401,0.11700752130885986]"
11800,0,0.0,"[0.9300787120912912,0.06992128790870884]"
11801,0,0.0,"[0.9173471606871357,0.08265283931286434]"
11807,0,0.0,"[0.9044158284247138,0.09558417157528619]"
11816,0,0.0,"[0.892302175680119,0.10769782431988086]"
11817,0,0.0,"[0.9037984397507749,0.09620156024922506]"
11819,0,0.0,"[0.9339324789123181,0.06606752108768181]"
11826,0,0.0,"[0.9368986038902662,0.06310139610973377]"
11829,0,0.0,"[0.9300683251374358,0.06993167486256421]"
11843,0,0.0,"[0.9196845704018649,0.08031542959813512]"
11858,0,0.0,"[0.9330829503856981,0.06691704961430184]"
11871,0,0.0,"[0.9340594930468409,0.06594050695315903]"
11872,1,0.0,"[0.8800816489422124,0.11991835105778754]"
11883,0,0.0,"[0.8248466358573511,0.17515336414264893]"
11886,0,0.0,"[0.9283426427499264,0.07165735725007369]"
11890,0,0.0,"[0.9248613456336322,0.07513865436636784]"
11897,0,0.0,"[0.9362710721801627,0.06372892781983742]"
11907,0,0.0,"[0.9317226169652304,0.06827738303476959]"
11912,0,0.0,"[0.9157152465978949,0.08428475340210514]"
11918,1,0.0,"[0.9248917315016338,0.07510826849836616]"
11924,0,0.0,"[0.8926118339096867,0.10738816609031342]"
11929,0,0.0,"[0.9299701299640287,0.07002987003597129]"
11933,0,0.0,"[0.9312934648198733,0.06870653518012675]"
11941,0,0.0,"[0.93515316291808,0.06484683708191999]"
11942,0,0.0,"[0.8901645903470214,0.10983540965297857]"
11944,0,0.0,"[0.9331485427725729,0.0668514572274271]"
11963,0,0.0,"[0.9219950401610442,0.07800495983895582]"
11969,0,0.0,"[0.9218052771880046,0.07819472281199534]"
11973,0,0.0,"[0.8968476338258984,0.1031523661741016]"
11979,1,0.0,"[0.9340594930468409,0.06594050695315903]"
11982,0,0.0,"[0.935228085803726,0.06477191419627407]"
11985,1,0.0,"[0.9061979087343275,0.09380209126567254]"
11992,0,0.0,"[0.9192876089744375,0.08071239102556242]"
11995,0,0.0,"[0.9402954115793792,0.05970458842062077]"
12017,0,0.0,"[0.9140416529028625,0.0859583470971375]"
12018,0,0.0,"[0.9293027956047334,0.07069720439526654]"
12032,0,0.0,"[0.9177980875646872,0.08220191243531286]"
12034,0,0.0,"[0.9269730034972357,0.07302699650276433]"
12036,0,0.0,"[0.8844357710188946,0.11556422898110544]"
12044,0,0.0,"[0.9316448129774533,0.06835518702254678]"
12052,0,0.0,"[0.929825594283669,0.07017440571633096]"
12059,0,0.0,"[0.9349722725310723,0.06502772746892774]"
12061,0,0.0,"[0.9326046606766432,0.06739533932335692]"
12064,0,0.0,"[0.891484311080944,0.10851568891905602]"
12071,0,0.0,"[0.8811029254614173,0.11889707453858257]"
12073,0,0.0,"[0.9011739322979234,0.09882606770207654]"
12077,0,0.0,"[0.9282732421652032,0.07172675783479669]"
12080,0,0.0,"[0.8855685770225589,0.11443142297744112]"
12086,0,0.0,"[0.8942997185016983,0.1057002814983016]"
12092,0,0.0,"[0.9375463435055813,0.06245365649441859]"
12093,0,0.0,"[0.7510644699840968,0.24893553001590324]"
12101,0,0.0,"[0.9317826453375405,0.0682173546624595]"
12109,0,0.0,"[0.9385042618859791,0.06149573811402093]"
12111,0,0.0,"[0.9250757763103218,0.07492422368967822]"
12115,0,0.0,"[0.9284300026301316,0.07156999736986826]"
12133,0,0.0,"[0.8939761616165394,0.10602383838346062]"
12137,0,0.0,"[0.9285366860781864,0.07146331392181368]"
12140,0,0.0,"[0.93292069323893,0.06707930676106992]"
12147,0,0.0,"[0.8740891849329178,0.1259108150670822]"
12153,0,0.0,"[0.938208385225443,0.061791614774556976]"
12155,0,0.0,"[0.9361121187020055,0.06388788129799457]"
12157,0,0.0,"[0.9251990807351246,0.07480091926487542]"
12162,0,0.0,"[0.9299361139668745,0.07006388603312551]"
12175,0,0.0,"[0.9361640922107194,0.0638359077892807]"
12177,0,0.0,"[0.9272058539041079,0.07279414609589208]"
12179,0,0.0,"[0.8947066278632618,0.1052933721367381]"
12191,0,0.0,"[0.9341537905037555,0.06584620949624445]"
12200,1,0.0,"[0.8274126909983746,0.17258730900162547]"
12211,0,0.0,"[0.9274904792190948,0.07250952078090522]"
12212,0,0.0,"[0.9094137984232544,0.09058620157674557]"
12217,0,0.0,"[0.9232223665122944,0.07677763348770573]"
12225,0,0.0,"[0.9334043264397641,0.0665956735602358]"
12227,0,0.0,"[0.9293102483152984,0.07068975168470165]"
12237,0,0.0,"[0.935768868792241,0.06423113120775914]"
12239,0,0.0,"[0.9335800409059416,0.06641995909405833]"
12242,0,0.0,"[0.9322763871887879,0.06772361281121209]"
12271,0,0.0,"[0.9307963526780302,0.06920364732196992]"
12278,0,0.0,"[0.9294590071825737,0.0705409928174263]"
12283,0,0.0,"[0.9063729459421458,0.09362705405785421]"
12298,0,0.0,"[0.8960804188077105,0.10391958119228954]"
12302,0,0.0,"[0.9292516518902378,0.07074834810976206]"
12322,0,0.0,"[0.93292069323893,0.06707930676106992]"
12356,0,0.0,"[0.9348821956454564,0.06511780435454366]"
12358,0,0.0,"[0.9230343433025321,0.07696565669746794]"
12363,0,0.0,"[0.9054907978845879,0.0945092021154122]"
12383,0,0.0,"[0.9291445272779401,0.07085547272205994]"
12388,0,0.0,"[0.8944221835654274,0.10557781643457267]"
12402,0,0.0,"[0.9168628807138215,0.0831371192861785]"
12405,0,0.0,"[0.9289880113756744,0.07101198862432558]"
12412,0,0.0,"[0.9342768284148817,0.06572317158511835]"
12435,0,0.0,"[0.9017093732487479,0.09829062675125208]"
12438,0,0.0,"[0.932969423252157,0.06703057674784298]"
12443,0,0.0,"[0.7408198170424235,0.2591801829575766]"
12447,0,0.0,"[0.9281669259763065,0.07183307402369346]"
12451,0,0.0,"[0.9273044498894687,0.07269555011053122]"
12453,0,0.0,"[0.9054675358549952,0.0945324641450048]"
12460,0,0.0,"[0.9320117423156654,0.06798825768433463]"
12469,0,0.0,"[0.893682375337791,0.10631762466220894]"
12480,0,0.0,"[0.9366670870058915,0.06333291299410852]"
12488,0,0.0,"[0.9320102592728786,0.06798974072712148]"
12491,0,0.0,"[0.9377607636411877,0.06223923635881239]"
12501,0,0.0,"[0.9286931835962403,0.07130681640375962]"
12505,0,0.0,"[0.9279835245760814,0.07201647542391867]"
12506,0,0.0,"[0.9095353338876686,0.09046466611233148]"
12507,0,0.0,"[0.9285780998351284,0.07142190016487167]"
12511,1,0.0,"[0.8826293259791858,0.11737067402081423]"
12513,0,0.0,"[0.9239742979190773,0.07602570208092269]"
12519,0,0.0,"[0.9215534602737783,0.07844653972622169]"
12521,0,0.0,"[0.9336961356550045,0.0663038643449955]"
12532,0,0.0,"[0.8949941454133995,0.10500585458660051]"
12533,0,0.0,"[0.937914662192409,0.062085337807590915]"
12547,0,0.0,"[0.9200249094706721,0.07997509052932794]"
12550,0,0.0,"[0.9295203852740352,0.07047961472596487]"
12558,0,0.0,"[0.9283504539142935,0.07164954608570652]"
12563,0,0.0,"[0.9316448129774533,0.06835518702254678]"
12566,0,0.0,"[0.9293102483152984,0.07068975168470165]"
12595,0,0.0,"[0.9348863374508914,0.0651136625491085]"
12601,0,0.0,"[0.9286958338533877,0.07130416614661227]"
12614,0,0.0,"[0.9206004255114218,0.07939957448857807]"
12616,0,0.0,"[0.9405839100641921,0.05941608993580795]"
12637,0,0.0,"[0.8838665590168414,0.11613344098315859]"
12639,0,0.0,"[0.9189733572920453,0.08102664270795468]"
12642,0,0.0,"[0.9282922714111593,0.07170772858884063]"
12651,0,0.0,"[0.9172538931200508,0.08274610687994922]"
12655,0,0.0,"[0.8845492060664969,0.11545079393350308]"
12659,0,0.0,"[0.929194513276713,0.07080548672328703]"
12663,0,0.0,"[0.9321474074655112,0.06785259253448889]"
12672,0,0.0,"[0.9314279915572651,0.06857200844273492]"
12683,0,0.0,"[0.9348579185179727,0.06514208148202717]"
12685,0,0.0,"[0.933334162208009,0.06666583779199099]"
12702,0,0.0,"[0.9350134869587354,0.06498651304126446]"
12710,0,0.0,"[0.8816311739742463,0.11836882602575378]"
12719,0,0.0,"[0.9277076804272771,0.07229231957272286]"
12722,0,0.0,"[0.9274163612611056,0.0725836387388943]"
12751,1,0.0,"[0.6071933126393146,0.39280668736068536]"
12786,0,0.0,"[0.9248748987335721,0.07512510126642791]"
12790,0,0.0,"[0.9316448129774533,0.06835518702254678]"
12795,0,0.0,"[0.9279105957207693,0.07208940427923062]"
12807,0,0.0,"[0.9338378210167058,0.06616217898329417]"
12820,0,0.0,"[0.9284584383005404,0.07154156169945955]"
12827,0,0.0,"[0.9268346399282871,0.07316536007171297]"
12828,1,0.0,"[0.8781098400641865,0.12189015993581342]"
12829,0,0.0,"[0.9365501759436738,0.06344982405632621]"
12840,0,0.0,"[0.9254411510786607,0.07455884892133939]"
12846,0,0.0,"[0.8974532555468843,0.10254674445311572]"
12847,0,0.0,"[0.9178525153614625,0.08214748463853748]"
12850,0,0.0,"[0.9318325603525119,0.06816743964748813]"
12856,0,0.0,"[0.9349355467851973,0.06506445321480267]"
12867,0,0.0,"[0.9280630732919195,0.07193692670808041]"
12871,0,0.0,"[0.9247357484014981,0.07526425159850182]"
12884,0,0.0,"[0.9314279915572651,0.06857200844273492]"
12890,0,0.0,"[0.9308852587074599,0.06911474129254021]"
12891,0,0.0,"[0.9022268537478081,0.09777314625219183]"
12893,0,0.0,"[0.9299361139668745,0.07006388603312551]"
12894,0,0.0,"[0.9346645599472264,0.06533544005277364]"
12907,0,0.0,"[0.9330215286380501,0.06697847136194987]"
12922,0,0.0,"[0.9348579185179727,0.06514208148202717]"
12944,0,0.0,"[0.9244473584902954,0.07555264150970475]"
12950,0,0.0,"[0.9203857801808764,0.0796142198191237]"
12951,0,0.0,"[0.8988827503020802,0.10111724969791976]"
12963,0,0.0,"[0.9193835802894541,0.08061641971054584]"
12972,0,0.0,"[0.9273098865724371,0.07269011342756297]"
12982,0,0.0,"[0.9382353883384564,0.06176461166154346]"
12989,0,0.0,"[0.9017115912693593,0.09828840873064071]"
12996,0,0.0,"[0.9272781575733453,0.07272184242665478]"
13009,0,0.0,"[0.9286902930394763,0.07130970696052366]"
13013,0,0.0,"[0.9242644264501181,0.07573557354988197]"
13018,0,0.0,"[0.9378947968532146,0.06210520314678529]"
13020,0,0.0,"[0.9277956256514822,0.0722043743485178]"
13024,1,0.0,"[0.9308624310813061,0.06913756891869391]"
13025,0,0.0,"[0.9280331989126394,0.07196680108736066]"
13033,0,0.0,"[0.8925762086973501,0.10742379130264985]"
13035,0,0.0,"[0.9010014385430337,0.09899856145696626]"
13044,0,0.0,"[0.8663023673275426,0.13369763267245743]"
13045,0,0.0,"[0.9217368779828671,0.07826312201713287]"
13046,0,0.0,"[0.9294790173296889,0.07052098267031115]"
13056,0,0.0,"[0.7908750733412109,0.20912492665878915]"
13059,0,0.0,"[0.9261030060280346,0.07389699397196536]"
13060,0,0.0,"[0.9210005980539979,0.07899940194600212]"
13084,0,0.0,"[0.889452825767996,0.110547174232004]"
13114,0,0.0,"[0.9311220965487805,0.06887790345121939]"
13115,0,0.0,"[0.7737134520282196,0.2262865479717804]"
13128,0,0.0,"[0.9234927685004733,0.07650723149952667]"
13141,0,0.0,"[0.9214784027675094,0.07852159723249066]"
13143,0,0.0,"[0.9300403675764349,0.06995963242356512]"
13144,0,0.0,"[0.9272015692664992,0.07279843073350081]"
13147,0,0.0,"[0.9070625853619286,0.09293741463807131]"
13148,0,0.0,"[0.9325377765014723,0.06746222349852773]"
13156,0,0.0,"[0.9018351846148266,0.09816481538517338]"
13160,0,0.0,"[0.9314279915572651,0.06857200844273492]"
13163,1,0.0,"[0.904785410307454,0.09521458969254612]"
13173,0,0.0,"[0.8952652148752125,0.10473478512478751]"
13181,0,0.0,"[0.9210646724952263,0.07893532750477378]"
13187,0,0.0,"[0.9288749004467073,0.07112509955329273]"
13196,0,0.0,"[0.9306145901696494,0.06938540983035059]"
13204,0,0.0,"[0.9281548286573925,0.07184517134260739]"
13211,0,0.0,"[0.9346831380676665,0.06531686193233359]"
13212,0,0.0,"[0.9260939315559329,0.07390606844406715]"
13219,0,0.0,"[0.9084388001690785,0.09156119983092158]"
13226,0,0.0,"[0.8800684008454907,0.1199315991545093]"
13231,0,0.0,"[0.9230847075693882,0.07691529243061186]"
13238,0,0.0,"[0.9208559124649399,0.0791440875350601]"
13248,0,0.0,"[0.884876692747817,0.11512330725218307]"
13249,0,0.0,"[0.9314644767864357,0.0685355232135643]"
13250,0,0.0,"[0.9242629112055972,0.07573708879440272]"
13254,0,0.0,"[0.9299265393685052,0.07007346063149478]"
13260,0,0.0,"[0.9408935041284747,0.059106495871525305]"
13261,0,0.0,"[0.8852797833645895,0.11472021663541052]"
13263,1,0.0,"[0.9283946901217955,0.07160530987820451]"
13264,0,0.0,"[0.9357749531354137,0.06422504686458631]"
13265,0,0.0,"[0.9296220451517384,0.07037795484826163]"
13275,0,0.0,"[0.9359523409821803,0.06404765901781967]"
13290,0,0.0,"[0.9382532441131224,0.06174675588687758]"
13292,0,0.0,"[0.9298413022212526,0.07015869777874735]"
13297,0,0.0,"[0.9303857171976522,0.06961428280234781]"
13301,0,0.0,"[0.9324927263108547,0.0675072736891453]"
13305,0,0.0,"[0.9335316817286232,0.06646831827137674]"
13307,0,0.0,"[0.8837901493211322,0.11620985067886774]"
13321,0,0.0,"[0.9017905308091905,0.09820946919080956]"
13326,0,0.0,"[0.7905366130925363,0.2094633869074638]"
13331,0,0.0,"[0.9323833871107802,0.06761661288921984]"
13334,1,0.0,"[0.8223602745962694,0.17763972540373055]"
13336,0,0.0,"[0.9291159488371794,0.07088405116282052]"
13340,0,0.0,"[0.9348527066365384,0.06514729336346156]"
13345,0,0.0,"[0.8810375253961866,0.11896247460381326]"
13372,0,0.0,"[0.9280630732919195,0.07193692670808041]"
13384,0,0.0,"[0.9340829546646314,0.0659170453353686]"
13385,0,0.0,"[0.933917555350674,0.06608244464932592]"
13390,0,0.0,"[0.8933013204593223,0.10669867954067769]"
13402,0,0.0,"[0.7330655897826697,0.2669344102173304]"
13404,0,0.0,"[0.9056258539114872,0.09437414608851288]"
13407,0,0.0,"[0.9248103873151947,0.07518961268480534]"
13418,0,0.0,"[0.929171597563432,0.0708284024365679]"
13427,0,0.0,"[0.9303531174740659,0.06964688252593412]"
13447,0,0.0,"[0.9048827050321523,0.0951172949678477]"
13452,0,0.0,"[0.9320896341334343,0.06791036586656568]"
13457,0,0.0,"[0.9272015692664992,0.07279843073350081]"
13459,0,0.0,"[0.9350085975738214,0.06499140242617861]"
13463,0,0.0,"[0.9235404281907732,0.07645957180922681]"
13472,0,0.0,"[0.9252277924127749,0.07477220758722505]"
13478,0,0.0,"[0.9283542008462915,0.07164579915370846]"
13482,0,0.0,"[0.9329355707671309,0.06706442923286918]"
13488,0,0.0,"[0.927000927544729,0.07299907245527108]"
13489,0,0.0,"[0.9293102483152984,0.07068975168470165]"
13491,0,0.0,"[0.9359220076669357,0.06407799233306428]"
13503,0,0.0,"[0.9317826453375405,0.0682173546624595]"
13506,1,0.0,"[0.9096841343783051,0.09031586562169491]"
13513,0,0.0,"[0.7377283602770623,0.2622716397229377]"
13519,0,0.0,"[0.9288264258300467,0.07117357416995337]"
13521,0,0.0,"[0.8939169812298359,0.1060830187701641]"
13524,0,0.0,"[0.93292069323893,0.06707930676106992]"
13526,0,0.0,"[0.9280630732919195,0.07193692670808041]"
13528,0,0.0,"[0.9216487879556615,0.07835121204433843]"
13531,0,0.0,"[0.9290067524671801,0.07099324753281991]"
13533,0,0.0,"[0.8972695054325759,0.1027304945674241]"
13540,0,0.0,"[0.9284270422211396,0.07157295777886048]"
13542,0,0.0,"[0.8931197036166846,0.10688029638331546]"
13543,0,0.0,"[0.8929601282359996,0.10703987176400044]"
13551,0,0.0,"[0.9311856499068206,0.06881435009317938]"
13579,0,0.0,"[0.9324472090642606,0.06755279093573943]"
13583,0,0.0,"[0.7502859964031919,0.24971400359680815]"
13617,0,0.0,"[0.9274203381494524,0.07257966185054769]"
13623,0,0.0,"[0.9269126391305806,0.07308736086941928]"
13630,0,0.0,"[0.9287437868337439,0.07125621316625608]"
13634,0,0.0,"[0.9331485427725729,0.0668514572274271]"
13642,0,0.0,"[0.9271658870998811,0.07283411290011889]"
13647,0,0.0,"[0.9075392107619203,0.09246078923807971]"
13648,0,0.0,"[0.9337712557779763,0.06622874422202366]"
13652,0,0.0,"[0.9254634608995587,0.07453653910044142]"
13655,0,0.0,"[0.926311258843676,0.07368874115632393]"
13659,0,0.0,"[0.8833990514064287,0.11660094859357127]"
13680,0,0.0,"[0.93292069323893,0.06707930676106992]"
13690,0,0.0,"[0.9329779538871062,0.06702204611289372]"
13695,0,0.0,"[0.9053352294438252,0.09466477055617491]"
13696,0,0.0,"[0.932396314025225,0.06760368597477502]"
13699,0,0.0,"[0.9198986068326629,0.08010139316733707]"
13701,0,0.0,"[0.9344207151493229,0.06557928485067702]"
13711,0,0.0,"[0.9301553710363888,0.06984462896361122]"
13749,1,0.0,"[0.8811888137244857,0.11881118627551433]"
13753,0,0.0,"[0.9246754859509315,0.07532451404906855]"
13755,0,0.0,"[0.9314279915572651,0.06857200844273492]"
13768,0,0.0,"[0.9330875353010218,0.06691246469897821]"
13817,0,0.0,"[0.9192876089744375,0.08071239102556242]"
13829,0,0.0,"[0.9331485427725729,0.0668514572274271]"
13832,0,0.0,"[0.9303762250204755,0.06962377497952456]"
13844,0,0.0,"[0.9210794590855081,0.0789205409144918]"
13848,0,0.0,"[0.9391414233080775,0.06085857669192244]"
13852,0,0.0,"[0.9291612692380876,0.07083873076191233]"
13854,0,0.0,"[0.940588343810663,0.05941165618933693]"
13859,0,0.0,"[0.9320896341334343,0.06791036586656568]"
13866,0,0.0,"[0.9243930031193094,0.07560699688069061]"
13868,0,0.0,"[0.929389926989916,0.07061007301008397]"
13870,0,0.0,"[0.9305662873635433,0.0694337126364567]"
13875,0,0.0,"[0.9351356424108813,0.06486435758911867]"
13886,1,0.0,"[0.7443699060516011,0.2556300939483989]"
13888,0,0.0,"[0.9362236954473625,0.06377630455263748]"
13896,0,0.0,"[0.9331408208038917,0.06685917919610834]"
13903,0,0.0,"[0.9400115169664249,0.05998848303357504]"
13914,0,0.0,"[0.9280453330515163,0.07195466694848379]"
13922,0,0.0,"[0.9317182277544539,0.06828177224554605]"
13926,1,0.0,"[0.9238354558579127,0.07616454414208725]"
13931,0,0.0,"[0.9239748707709875,0.07602512922901254]"
13939,0,0.0,"[0.920366680949424,0.07963331905057593]"
13941,0,0.0,"[0.9009504936132652,0.09904950638673479]"
13943,0,0.0,"[0.9236878806282698,0.07631211937173019]"
13944,0,0.0,"[0.9245380762013172,0.07546192379868276]"
13947,1,0.0,"[0.9237104287417975,0.07628957125820245]"
13948,0,0.0,"[0.9300905719909305,0.06990942800906952]"
13959,0,0.0,"[0.9053352294438252,0.09466477055617491]"
13963,0,0.0,"[0.9009021469961951,0.09909785300380493]"
13970,0,0.0,"[0.9271013341749981,0.07289866582500189]"
13979,0,0.0,"[0.9149394488072272,0.08506055119277277]"
14006,1,0.0,"[0.7982743635810257,0.20172563641897429]"
14007,0,0.0,"[0.9272015692664992,0.07279843073350081]"
14011,0,0.0,"[0.9296581264756236,0.07034187352437637]"
14023,1,0.0,"[0.8025889211737095,0.19741107882629055]"
14044,0,0.0,"[0.8870526082736645,0.11294739172633549]"
14045,0,0.0,"[0.9242325616766079,0.07576743832339208]"
14069,0,0.0,"[0.9251080931471825,0.07489190685281748]"
14073,0,0.0,"[0.9288965317183567,0.07110346828164325]"
14074,0,0.0,"[0.9342668472894714,0.06573315271052857]"
14080,0,0.0,"[0.9297164108315802,0.0702835891684198]"
14083,0,0.0,"[0.9341452311139383,0.06585476888606163]"
14092,0,0.0,"[0.9020374324052202,0.09796256759477984]"
14104,0,0.0,"[0.9314279915572651,0.06857200844273492]"
14107,0,0.0,"[0.9296553370892753,0.07034466291072475]"
14109,1,0.0,"[0.9290120929142361,0.07098790708576387]"
14126,0,0.0,"[0.9299706242143897,0.07002937578561028]"
14127,0,0.0,"[0.8981458575491617,0.10185414245083833]"
14132,1,0.0,"[0.9316596433851201,0.06834035661487987]"
14140,0,0.0,"[0.9373200807047505,0.06267991929524948]"
14142,0,0.0,"[0.9292167690624699,0.07078323093753014]"
14156,0,0.0,"[0.9274821723549235,0.07251782764507644]"
14160,1,0.0,"[0.8839250355697966,0.11607496443020336]"
14177,0,0.0,"[0.9285412763640696,0.07145872363593037]"
14181,1,0.0,"[0.6196271334463673,0.3803728665536327]"
14187,0,0.0,"[0.931810277888902,0.068189722111098]"
14203,0,0.0,"[0.936698279013571,0.06330172098642901]"
14217,0,0.0,"[0.9301078815525551,0.06989211844744485]"
14225,0,0.0,"[0.9323500993626744,0.06764990063732551]"
14230,0,0.0,"[0.9258069406695181,0.07419305933048193]"
14242,0,0.0,"[0.8995019843064868,0.10049801569351324]"
